symbol,n_bars,last_close,med_dollar_vol,pass
FIIG,32,20.49,1958566.725,False
ACH,32,1.16,1958507.055,False
LONZ,32,49.313,1958417.2675,False
STXF,32,49.53,1952244.8250000002,False
ROKT,32,111.45,1947727.9838999999,False
ETG,32,24.25,1943116.56,False
PJAN,32,50.46,1943110.5899999999,False
DFSB,32,51.0514,1942583.71,False
BSIN,32,1.48,1941707.04,False
USLV,32,18.37,1939773.52,False
SFY,32,151.39,1939268.9500000002,False
TCAL,32,23.33,1938191.6,False
SNDL,32,1.37,1937029.75,False
CGUI,32,25.36,1936000.45,False
RSPD,32,57.74,1935781.56,False
EVIM,32,52.4702,1935534.415,False
BKMI,32,25.97,1935380.4249999998,False
ULST,32,40.39,1934862.805,False
IGR,32,4.7,1933955.2395000001,False
IBMP,32,25.395,1931191.83,False
GMMF,32,100.325,1928020.6,False
AGBK,32,6.23,1924364.36,False
TOPW,32,33.04,1924296.4700000002,False
TRX,32,1.23,1920815.70495,False
KBWP,32,135.2219,1917065.3439000002,False
BRZU,32,94.56,1916041.76,False
NXP,32,14.23,1908709.5150000001,False
ATNI,32,30.71,1904483.7850000001,False
CBNK,32,36.35,1904319.845,False
SCEC,32,24.69,1904273.6600000001,False
FAAA,32,50.4335,1903813.0950000002,False
CHI,32,12.9,1903043.0,False
LSGR,32,44.98,1901840.9060000002,False
PDX,32,21.67,1901226.13,False
ASLE,32,5.61,1899873.2,False
VLGEA,32,44.11,1899510.66,False
PEJ,32,68.78,1898313.625,False
WCBR,32,38.105,1894803.8647999996,False
FSMB,32,19.89,1892874.605,False
ANIK,32,21.4,1892166.28,False
SGP,32,26.6,1891727.73,False
WIW,32,8.36,1891705.153,False
NANR,32,90.59,1891300.595,False
PSNY,32,12.54,1885829.425,False
SPWO,32,33.77,1883910.665,False
THM,32,2.82,1883557.92,False
ILCV,32,108.5888,1882700.6198999998,False
FAX,32,14.6,1878422.39,False
DFDV,32,4.58,1873184.495,False
QINT,32,73.68,1870181.23,False
GLSI,32,18.59,1866629.22,False
GWX,32,46.91,1864146.9930000002,False
SDOG,32,73.88,1862992.2359999998,False
QUBX,32,7.34,1856125.2399999998,False
NCDL,32,12.36,1855135.13,False
RC,32,1.99,1852459.355,False
VEL,32,18.13,1852157.685,False
AIIO,32,2.67,1852064.6749999998,False
RA,32,12.6,1850818.45,False
BSVN,32,51.92,1845266.2,False
VBNK,32,19.61,1844912.95,False
WELD,32,55.09,1844359.03,False
COSO,32,27.54,1843695.67,False
TBI,32,10.74,1843216.2149999999,False
VCHY,32,75.265,1842017.4,False
ILTB,32,47.74,1839326.98,False
OILD,32,30.6764,1837604.07,False
NMCO,32,10.4,1836712.5550000002,False
EMO,32,54.04,1836366.79,False
APIE,32,39.8255,1834846.076,False
LBGJ,32,2.95,1833820.5,False
LDI,32,0.9238,1832619.735,False
HYEM,32,20.12,1827471.87,False
NXTC,32,5.91,1826995.3699999999,False
VTMX,32,35.16,1826169.8849999998,False
GXPC,32,29.88,1825760.75,False
EXFY,32,2.62,1825548.315,False
ROBT,32,59.0138,1823915.7911999999,False
FHEQ,32,33.93,1823762.02045,False
SEG,32,27.41,1823747.38,False
ACES,32,30.73,1823472.1,False
CEFS,32,25.315,1820512.88,False
NKX,32,12.15,1820409.535,False
XLEI,32,27.5,1817886.005,False
CRBU,32,1.76,1817825.2400000002,False
EAF,32,6.7,1817042.3199999998,False
MF,32,17.86,1813121.5750000002,False
IBCA,32,25.185,1809202.67,False
CZNC,32,25.78,1808560.9,False
PNNT,32,3.81,1807631.545,False
CVLC,32,96.02,1807584.6406,False
IXP,32,118.05,1806735.857,False
AMIX,32,7.19,1802938.76,False
CMRC,32,2.33,1802592.4899999998,False
MAAS,32,15.005,1802547.785,False
ESOA,32,11.52,1799129.47,False
FISR,32,25.37,1798783.4000000001,False
IBHI,32,23.3753,1793239.725,False
SIGA,32,3.04,1790755.8450000002,False
IBTO,32,23.9179,1790397.32,False
QQQY,32,22.3634,1788244.08,False
SPTE,32,46.58,1785871.23,False
TBB,32,19.7,1785067.085,False
TSMY,32,15.18,1784730.8499999999,False
KHPI,32,25.97,1784409.7650000001,False
SPOK,32,10.575,1784264.275,False
FTXN,32,39.2577,1783586.1239,False
GBFH,32,20.53,1782815.56,False
VFF,32,2.88,1780977.5150000001,False
THNQ,32,89.9028,1780132.01905,False
GRVY,32,73.07,1779070.135,False
USGG,32,8.09,1777191.1400000001,False
CPAI,32,52.0053,1775662.8654999998,False
HAUZ,32,23.045,1772572.8051,False
GPTY,32,41.85,1771914.815,False
THRY,32,1.93,1770783.07,False
HEWJ,32,64.6166,1770046.153,False
HYHG,32,64.84,1769463.6,False
OSG,32,4.51,1767926.98,False
CYCU,32,0.6503,1767456.6257,False
BNDS,32,50.445,1766919.435,False
CZFS,32,80.72,1764733.7000000002,False
TAXF,32,49.86,1760959.44,False
PICB,32,23.4219,1760563.19,False
FTXR,32,44.3466,1760005.8967499998,False
OVBC,32,45.21,1759769.955,False
XSVM,32,69.75,1758572.148,False
IBD,32,23.69,1753211.7000000002,False
FLTB,32,50.15,1752234.95,False
BCX,32,13.21,1751903.25,False
JOUT,32,45.69,1750973.775,False
AVK,32,12.54,1750315.275,False
BUZZ,32,36.85,1748762.645,False
VMO,32,9.77,1747405.1179999998,False
VEXC,32,96.4829,1746069.76,False
QTEX,32,0.8623,1745824.65,False
NTSX,32,60.0586,1745748.2179999999,False
FBIO,32,2.83,1743396.2850000001,False
QTRX,32,2.79,1739948.1,False
BIBL,32,55.76,1737636.2349999999,False
RXI,32,200.64,1736800.6134000001,False
FSOL,32,11.63,1735869.3900000001,False
RMNI,32,5.2,1735709.38,False
MDST,32,29.3,1735385.8175,False
FTC,32,179.7028,1735080.95645,False
THW,32,14.22,1734905.41,False
ACU,32,62.02,1734181.23,False
SSP,32,3.29,1728029.4300000002,False
XMVM,32,74.1991,1726536.7135,False
PPIH,32,26.63,1722288.885,False
TXO,32,13.99,1722208.9,False
SMRT,32,1.44,1719521.635,False
VVR,32,2.94,1718998.9594999999,False
BWAY,32,14.43,1718759.27,False
FRBA,32,17.97,1718147.3399999999,False
MYFW,32,31.06,1712024.925,False
FLIA,32,20.4,1710823.9425000001,False
UTEN,32,42.715,1710769.4508500001,False
CFBK,32,34.66,1708834.31,False
RCEL,32,10.5,1708778.25,False
XSVN,32,46.755,1708484.98,False
FENC,32,11.71,1705428.05,False
RGP,32,4.26,1703879.685,False
AMKL,32,6.11,1702264.6,False
BUI,32,26.88,1699564.455,False
POCT,32,47.32,1699253.46305,False
AVSF,32,46.415,1698835.4899999998,False
FPF,32,17.75,1698773.23,False
PLTM,32,17.85,1698769.4980000001,False
SRVR,32,32.04,1697543.69,False
BBCQ,32,10.25,1697494.18,False
AVMC,32,80.94,1692751.59,False
PCEF,32,20.29,1691463.5749999997,False
DFJ,32,113.6796,1688744.8050000002,False
HBB,32,32.61,1686940.7799999998,False
IPKW,32,61.0941,1684433.4378499999,False
EQL,32,52.36,1684256.9100000001,False
CEMB,32,45.4001,1682386.05,False
CARL,32,16.07,1681172.1600000001,False
DGRS,32,59.85,1680078.17,False
CSEX,32,11.68,1679361.345,False
IGBH,32,24.54,1678169.085,False
WYFL,32,5.54,1677110.4725000001,False
BTO,32,39.7,1676451.78,False
RRGB,32,9.67,1675709.015,False
SPYT,32,17.405,1673843.58,False
MYN,32,9.77,1672037.828,False
CHW,32,8.54,1671035.08,False
GOOW,32,61.8,1670441.2200000002,False
VOTE,32,90.3574,1669993.8249999997,False
CCD,32,25.04,1669394.5999999999,False
BDSX,32,28.075,1668904.52,False
BITQ,32,26.03,1668524.1800000002,False
VFMV,32,146.2307,1665634.6520000002,False
DTD,32,97.533,1663963.7950000002,False
FVCB,32,18.41,1662814.1099999999,False
INFH,32,9.55,1662151.165,False
QEFA,32,102.32,1656287.8900000001,False
VEEE,32,10.07,1655464.04,False
RMT,32,14.2,1649529.395,False
MRBK,32,19.55,1648540.2149999999,False
BBN,32,15.91,1647518.105,False
KF,32,64.41,1644894.104,False
REFI,32,10.8,1642001.67,False
LVHD,32,44.46,1641420.4437,False
ACRE,32,4.73,1636844.0899999999,False
AIO,32,25.89,1636040.15,False
NSCI,32,25.23,1633012.1149999998,False
MARO,32,4.45,1632231.5265000002,False
ALLT,32,7.615,1630636.77,False
CDXS,32,1.68,1626598.7200000002,False
ZSQR,32,4.1,1625598.73,False
AWP,32,11.76,1625308.26,False
VYGR,32,3.48,1623643.12,False
HEGD,32,27.08,1623122.06,False
TYGO,32,1.05,1620887.815,False
SFTY,32,31.6949,1620806.5625,False
WTBA,32,28.49,1620253.2349999999,False
EFIV,32,75.11,1617836.8900000001,False
ZAUG,32,27.89,1613261.16,False
OSUR,32,3.78,1612251.5899999999,False
EMD,32,10.57,1609868.13,False
WAGN,32,15.91,1609382.58,False
INYY,32,35.24,1608654.3649999998,False
TPYP,32,42.6064,1608388.21605,False
VWAV,32,1.09,1605267.0,False
DMXF,32,87.38,1605204.7132,False
FIDI,32,29.6325,1604281.0358,False
XRPC,32,15.63,1604108.295,False
BCML,32,29.97,1603565.115,False
ILOW,32,47.83,1603121.685,False
MAGY,32,41.41,1602452.65,False
GHY,32,11.64,1601164.08,False
DIG,32,65.98,1598464.74,False
KSCP,32,1.4,1596601.2999999998,False
CVRX,32,3.37,1595695.68,False
SPCL,32,24.1556,1592119.56,False
ILDR,32,38.705,1590527.7131999999,False
HOVR,32,1.88,1589692.835,False
RSSB,32,31.2947,1588866.995,False
SKYH,32,10.66,1587519.5,False
GII,32,74.94,1587114.0225,False
IBMQ,32,25.54,1584495.935,False
RJET,32,19.16,1581592.7400000002,False
FAC,32,5.21,1580195.87,False
JLHL,32,6.56,1579979.7999999998,False
FC,32,20.42,1579465.255,False
FISN,32,6.93,1578057.28,False
FAB,32,107.4723,1577843.11435,False
GLND,32,1.49,1575964.5,False
EVCM,32,8.96,1575935.98,False
PBAM,19,88.46,1573561.8,False
FIRY,32,9.38,1573369.54,False
PNQI,32,52.6203,1571380.2999999998,False
ORCS,32,29.8071,1571228.62675,False
JCPI,32,47.615,1570361.52,False
MODL,32,53.047,1569777.755,False
EQAL,32,61.64,1569546.3775,False
GVIP,32,172.91,1569413.2811500002,False
FLUD,32,25.01,1569073.79,False
ZECP,32,38.268,1569069.04,False
IGD,32,6.61,1568902.993,False
MIST,32,1.16,1565443.5,False
ADVB,32,9.18,1562082.1400000001,False
KKRT,32,23.38,1561120.78,False
JRI,32,12.48,1561009.2149999999,False
THYP,32,47.5,1559918.35,False
SMHC,32,45.7864,1558245.75,False
CET,32,55.29,1558107.325,False
CAN,32,0.417,1556300.38565,False
MEGI,32,15.13,1554856.63,False
TMCI,32,4.81,1553687.2,False
FCCO,32,34.02,1553388.45,False
MED,32,12.16,1552049.395,False
TDI,32,47.4645,1551778.9456,False
AFIF,32,9.435,1551461.9275,False
SOYB,32,26.28,1551296.2319,False
BERZ,32,21.66,1550979.3900000001,False
VKQ,32,9.7,1547607.9745,False
RDCM,32,10.2,1547568.0,False
QVCG,12,15.75,1547352.1,False
RMOP,32,25.04,1547287.1576,False
IBND,32,31.4402,1543127.6533000001,False
EPRX,32,7.42,1542957.2999999998,False
CPSL,32,28.26,1542317.21055,False
EDGF,32,24.71,1542263.4975,False
BNAI,32,13.42,1540627.615,False
FRA,32,10.94,1540052.32,False
XFIV,32,48.32,1539686.02,False
JAJL,32,30.2199,1538858.78,False
SCM,32,8.66,1538424.041,False
IFRX,32,2.46,1537437.2999999998,False
TTGT,32,3.89,1536405.9849999999,False
RPAY,32,3.84,1536365.02,False
ISD,32,12.39,1536128.0,False
FLGV,32,20.065,1533962.1975,False
GFR,32,6.22,1532758.3399999999,False
DCBO,32,24.69,1532548.54,False
CMDT,32,33.97,1532541.8625,False
BDL,32,50.57,1531753.9300000002,False
DDFG,17,19.4,1530136.96,False
FFOG,32,49.11,1528938.76,False
SRFM,32,0.6658,1528225.506,False
IRS,32,15.15,1527178.33,False
LGDS,32,49.0115,1526617.6,False
KTF,32,8.78,1526307.3265,False
FNGS,32,78.8522,1524383.415,False
CDLR,32,26.04,1520696.0,False
IQI,32,10.09,1517656.17,False
PIT,32,76.86,1516660.44,False
JELD,32,2.4,1516470.6949999998,False
EWZS,32,12.8,1516298.1500000001,False
QFLR,32,34.9618,1511491.6853999998,False
LCTU,32,82.6009,1511255.3199999998,False
IBMO,32,25.64,1507940.3,False
NJUL,32,76.62,1506010.8849999998,False
CSD,32,131.9673,1505978.2708,False
NYM,32,24.87,1505376.955,False
CNTN,32,2.31,1505291.205,False
EIPI,32,22.49,1504737.5,False
EARN,32,4.43,1503214.8900000001,False
NKSH,32,40.94,1499763.35,False
RBKB,32,12.78,1498546.27,False
RSPS,32,31.71,1497323.165,False
BLW,32,12.8,1496699.28,False
FNX,32,145.3389,1495850.5099499999,False
JHCR,32,25.07,1495618.8199999998,False
FCOR,32,46.51,1494853.7975,False
BSCY,32,20.38,1494685.705,False
ISMD,32,49.23,1494518.925,False
PKBK,32,34.0,1493636.92,False
ASIC,32,26.9,1491749.225,False
OSPR,3,9.87,1490577.2699999998,False
DBJP,32,115.5532,1490303.2551,False
ORGO,32,1.74,1490246.605,False
SHYD,32,22.71,1489976.29,False
HYDR,32,43.66,1489929.7674000002,False
XGN,32,7.6,1489602.75,False
DCRE,32,51.6551,1488863.995,False
KVHI,32,7.53,1487934.6600000001,False
AMZA,32,49.61,1486030.295,False
FEMS,32,46.6715,1484328.2962,False
OBIL,32,50.15,1483603.9175,False
KRRO,32,13.73,1483309.7650000001,False
QLDY,32,40.7286,1482797.355,False
RUNN,32,35.0446,1482526.9780499998,False
AVDS,32,81.06,1482341.6383,False
FEMR,32,41.17,1481864.54105,False
VLN,32,1.81,1480688.84,False
ALDX,32,1.55,1480547.52,False
BSJU,32,25.74,1477224.0299999998,False
AGZ,32,108.9409,1476488.67,False
AAPX,32,35.2,1474728.5699999998,False
EWX,32,72.84,1471486.4230499999,False
WHWK,32,5.08,1470965.415,False
NVDW,32,35.61,1470152.69,False
OTLY,32,15.44,1467758.655,False
OPRX,32,7.86,1467010.73,False
XMAG,32,26.2,1461833.5,False
LEO,32,6.2,1460679.02,False
FYLD,32,40.6019,1460058.48,False
MSTW,32,4.31,1458654.0150000001,False
MGRT,32,92.95,1457771.1,False
PKB,32,99.1746,1457456.09185,False
WETO,32,28.31,1456927.55,False
NKLR,32,5.87,1451263.9,False
EAD,32,6.39,1450025.385,False
SPXT,32,112.61,1449075.8175,False
TERG,32,38.6166,1448978.6876500002,False
EDN,32,23.79,1448919.89,False
GDXW,32,49.9292,1447562.6199999999,False
FXC,32,70.6332,1446338.6549999998,False
AMTX,32,1.91,1446236.415,False
HNDL,32,22.65,1440105.75,False
BTT,32,22.56,1439999.745,False
GUG,32,15.21,1437084.33,False
IFN,32,11.56,1437043.12,False
PIE,32,33.32,1435473.099,False
NKTX,32,2.71,1435421.1099999999,False
RAIL,32,7.25,1432923.16,False
BBCP,32,9.48,1431911.185,False
HYZD,32,22.68,1431761.2349999999,False
HCMT,32,40.7447,1431112.0950000002,False
EIM,32,9.67,1428488.9805,False
RNA,32,14.0,1427476.79,False
YALA,32,5.62,1427240.085,False
CVGI,32,3.09,1426685.26,False
NMAD,32,4.2,1426601.8,False
PRLD,32,6.59,1426158.53,False
CNXU,32,7.55,1423659.5,False
WIP,32,40.11,1423625.6869,False
UMMA,32,37.82,1422447.6075,False
INGN,32,5.54,1420995.515,False
VGM,32,10.27,1420892.25,False
WYY,32,9.46,1418856.5050000001,False
APCB,32,29.0916,1415253.69,False
GJUL,32,44.415,1414749.63335,False
SNTH,32,30.13,1413623.58,False
SFTX,32,31.7504,1412955.8896,False
DJP,32,49.81,1412879.585,False
TRFM,32,59.54,1410453.8564,False
SJB,32,15.11,1409788.9300000002,False
RBBN,32,2.06,1408573.015,False
KTUP,32,6.47,1407893.555,False
PEO,32,28.25,1407536.135,False
OSEA,32,30.91,1406390.68,False
TARA,32,3.97,1405448.85,False
FFC,32,16.06,1404161.2799999998,False
JDVL,32,32.6542,1403547.9749999999,False
FF,32,5.38,1401439.53,False
XHE,32,96.0291,1399789.7000000002,False
TSBK,32,46.04,1397492.7000000002,False
RTH,32,266.2357,1396269.0010499998,False
PDT,32,12.62,1395246.63,False
ATII,32,10.65,1395160.085,False
DFAL,32,51.6475,1393882.83105,False
FINX,32,27.8953,1391677.63865,False
DFMC,32,60.71,1389419.2039,False
TNYA,32,0.7014,1388238.4215,False
CCU,32,12.56,1386303.065,False
AFYA,32,14.35,1385249.625,False
SEEM,32,39.23,1383757.4582500001,False
OPHC,32,8.96,1381688.85,False
MAKO,32,11.07,1380456.71,False
PSFF,32,34.9344,1380141.1944499998,False
PROK,32,1.73,1380037.05,False
CRDL,32,2.0,1375381.46,False
ZTG,32,1.02,1375284.9,False
FPAG,32,42.97,1374915.7774999999,False
GETY,32,0.2662,1374884.6198999998,False
ESPO,32,98.4505,1373420.148,False
FXR,32,88.435,1372409.4100000001,False
BOC,32,14.06,1371955.075,False
FSCC,32,35.85,1364445.885,False
FHTX,32,6.85,1363665.925,False
PWRL,32,11.11,1361514.9849999999,False
BGR,32,17.0,1361221.77,False
NDMO,32,9.95,1360614.99,False
IBMS,32,25.78,1357387.7374999998,False
BRKRP,32,423.01,1356227.825,False
LEND,32,24.9349,1356127.02,False
SIND,32,17.92,1355092.48,False
FJUN,32,61.0396,1353649.155,False
LZM,32,4.61,1349870.5,False
ONFO,32,1.42,1348662.8399999999,False
SOJD,32,18.59,1348365.7799999998,False
CNDT,32,1.63,1347528.075,False
NBCM,32,30.18,1346778.684,False
FTCA,32,7.2591,1346319.5584999998,False
SOXY,32,88.7871,1344941.325,False
VLU,32,248.5824,1341123.30865,False
GGT,32,4.09,1337095.8195,False
FCVT,32,49.85,1335642.3792,False
FAI,32,53.4067,1335049.8025500001,False
LQDW,32,23.44,1332873.44,False
UYG,32,100.0,1331256.08,False
BGB,32,11.21,1330813.92,False
BGT,32,10.95,1330098.7650000001,False
DSX,32,2.75,1329746.6940000001,False
NML,32,10.39,1328195.6800000002,False
ENHA,32,1.63,1327683.16,False
IVVW,32,45.47,1327169.7200000002,False
LESL,32,0.6063,1326839.9700000002,False
LCUT,32,9.42,1325876.5835000002,False
REA,32,14.87,1324102.48,False
ANEL,32,24.8622,1323170.3484999998,False
SPEU,32,57.6108,1322142.03,False
EUSB,32,43.06,1320680.9100000001,False
QQQH,32,54.7682,1317276.3900000001,False
GBUG,32,54.92,1314219.22,False
CGVV,32,32.27,1313412.31,False
SEIQ,32,42.2875,1312442.325,False
EMBX,32,51.51,1311694.9,False
HTD,32,25.34,1311087.285,False
BAER,32,1.215,1310765.27,False
PLX,32,2.4,1310669.8900000001,False
MPAA,32,11.73,1310643.305,False
URAA,32,29.59,1310141.59,False
TDAX,32,23.64,1305954.07,False
SABS,32,3.81,1304227.38,False
NLOP,32,11.61,1304041.9,False
FLGB,32,38.005,1301567.69,False
PEBK,32,43.84,1301261.8800000001,False
RACK,32,47.8495,1300390.3900000001,False
LQTI,32,18.8394,1300245.8625,False
INFU,32,12.02,1299643.12,False
SND,32,4.69,1299060.628,False
STEW,32,18.53,1298443.935,False
SPWR,32,0.2942,1296041.2819,False
IBMR,32,25.31,1295433.0675,False
ELCV,32,31.634,1295282.8199999998,False
GXPT,32,32.84,1292995.8650000002,False
SLSR,32,8.95,1291736.6800000002,False
NCMI,32,2.72,1291414.9699999997,False
VSTL,32,20.7409,1290363.79895,False
ZCMD,32,0.7275,1290213.51375,False
HAP,32,77.3464,1288079.0487000002,False
PPLC,32,46.95,1287808.3800000001,False
PLG,32,1.59,1287453.49,False
JDVI,32,41.7752,1287053.0428,False
HGTY,32,13.43,1284207.12,False
MFM,32,5.37,1283561.126,False
DTH,32,59.1132,1283002.2755999998,False
NIE,32,25.9,1277318.1400000001,False
XFLT,32,19.46,1277237.315,False
MFSG,32,30.0546,1277078.725,False
GIAX,32,15.97,1277016.06,False
EOI,32,19.97,1276012.895,False
PTHS,32,27.2,1275213.025,False
PDLB,32,20.2,1273190.185,False
DAX,32,47.556,1272088.5333,False
KEN,32,66.66,1272072.18,False
GXC,32,90.69,1271516.56,False
BIYA,32,2.32,1268444.8,False
LDP,32,20.66,1268293.2999999998,False
FLYT,32,5.35,1268123.905,False
AIB,32,1.3,1267266.21,False
PSH,32,49.98,1266965.8599999999,False
HODU,32,13.98,1265874.0854000002,False
EOSU,32,6.73,1265186.605,False
NFLT,32,22.82,1264561.87,False
BRW,32,6.52,1263435.5125000002,False
SMC,32,33.54,1263377.365,False
ZJUL,32,30.2383,1263343.335,False
CMDB,32,20.6,1259010.2349999999,False
IQDF,32,36.1711,1258556.8199999998,False
LGH,32,65.9,1256516.6360999998,False
CSCL,32,53.62,1252830.92,False
SEIS,32,32.9774,1252708.5477,False
XV,32,24.95,1251884.93,False
FNY,32,104.5378,1251118.17215,False
IMPP,32,5.1,1250341.56,False
PHOS,12,17.85,1249771.8000000003,False
HCAT,32,1.58,1247719.56,False
APLY,32,11.5,1246944.52,False
PCMM,32,49.94,1246822.7625,False
NEHI,32,31.88,1245498.72,False
XTWY,32,35.937,1243877.3046,False
QAI,32,36.5625,1241501.7495999997,False
CGW,32,65.61,1241058.5050000001,False
MVBF,32,30.12,1240392.675,False
MXI,32,118.49,1239855.3599999999,False
BITW,32,51.6004,1237358.77,False
DGT,32,192.257,1236083.548,False
ONEY,32,135.8605,1235250.835,False
OBX,16,19.0,1235096.4,False
NFTY,32,54.7692,1234230.9224999999,False
HIX,32,3.92,1234117.0425,False
AZ,32,6.91,1229306.895,False
FLCG,32,34.69,1228260.885,False
SCD,32,15.52,1226779.2349999999,False
BWMX,32,16.28,1225211.76,False
COIW,32,9.62,1224408.9545,False
SPRE,32,21.4,1221827.54,False
GBAB,32,13.82,1221689.075,False
SGHT,32,8.32,1221056.025,False
ORBX,32,42.96,1221021.96,False
SEIX,32,23.22,1217580.885,False
HYPG,32,28.97,1216549.03,False
QJUN,32,33.245,1216339.73205,False
BCYC,32,4.39,1215806.185,False
FLCA,32,55.92,1215613.21,False
BCD,32,37.89,1215157.1,False
UUUG,32,5.72,1214744.03165,False
CIEG,32,5.26,1211566.97,False
MITT,32,6.72,1210930.92,False
ANTW,9,24.18,1209310.1439999999,False
SBND,32,18.71,1208706.9,False
HNVR,32,26.95,1208393.2149999999,False
BCBP,32,8.66,1206676.9700000002,False
AFK,32,29.85,1205514.4376,False
GUT,32,6.4,1203118.915,False
PFL,32,7.6,1202881.3360000001,False
TBG,32,39.35,1202583.43,False
WSBF,32,21.03,1201213.84,False
QNC,32,2.04,1200163.24,False
YBTC,32,18.269,1199445.705,False
NVA,32,5.56,1199271.7000000002,False
CEPI,32,31.85,1197283.5193,False
ZONE,32,0.1498,1194060.7289,False
DLS,32,89.64,1193915.4765,False
RBLU,32,3.76,1193911.1324999998,False
XBB,32,40.8115,1193032.23,False
HOOX,32,38.43,1192296.4688000001,False
PRQR,32,2.38,1191558.46,False
IMFL,32,35.37,1191336.3699999999,False
IKT,32,2.5,1191272.99,False
DERM,32,7.53,1191089.9300000002,False
VEGI,32,46.27,1190764.315,False
ISCG,32,64.6425,1190301.5182000003,False
CSMD,32,34.81,1189788.78095,False
SOMN,32,48.37,1188944.7799999998,False
DUG,32,15.515,1188570.565,False
PJFV,32,100.85,1188071.4819,False
BNDI,32,46.5479,1187924.7063,False
ALXO,32,2.0,1184902.2,False
CISS,32,2.67,1183683.7480000001,False
AVIR,32,5.43,1183428.56,False
MOBI,32,10.63,1181467.3199999998,False
ANTX,32,5.66,1181391.675,False
RICK,32,30.33,1181335.52,False
HIO,32,3.49,1181071.71,False
CMTV,32,40.76,1179822.8050000002,False
KUST,32,0.9055,1179636.9649999999,False
CRBN,32,259.77,1176369.3779000002,False
CVIE,32,86.2502,1175710.2338999999,False
BUUU,32,29.2,1173528.36,False
JAB,15,9.955,1172680.03,False
TSLW,32,17.66,1171984.75,False
PROP,32,0.54,1169506.5435,False
MMT,32,4.42,1169290.8705000002,False
OFLX,32,26.97,1169091.8325,False
EFR,32,10.62,1168929.7,False
ASG,32,5.23,1168928.75,False
YCS,32,54.82,1167278.625,False
CMBS,32,48.53,1166559.83,False
KQQQ,32,28.75,1165764.4971999999,False
MPG,32,6.1715,1165378.78795,False
QMOM,32,74.1763,1164870.3790499999,False
BLUX,32,32.64,1164758.8376500001,False
EUM,32,15.67,1164280.065,False
VATE,32,7.72,1164139.585,False
DBGI,32,7.87,1162887.955,False
FORR,32,12.03,1159308.57,False
PID,32,23.1191,1159174.9664,False
WRTH,32,25.815,1156171.3199999998,False
GALT,32,3.99,1155053.195,False
ASTY,32,6.14,1155023.1295,False
FMAY,32,57.3001,1151889.5950000002,False
ENGN,32,1.87,1151326.37,False
HYBI,32,49.075,1151324.0271,False
BDTX,32,2.24,1150510.98,False
DJIA,32,22.93,1148975.995,False
BINV,32,45.777,1146308.952,False
NUDM,32,41.51,1145775.6,False
CMTG,32,1.71,1144011.65,False
IQDG,32,44.9458,1143296.7055000002,False
ORCZ,30,17.23,1141595.7204999998,False
QYLG,32,29.3729,1140778.4,False
OUSA,32,62.69,1139798.5750000002,False
ITWO,32,46.32,1139238.06,False
GAM,32,67.95,1139186.2799999998,False
FTNY,32,7.76,1138213.4640000002,False
FTHY,32,13.42,1137860.5150000001,False
BUFP,32,32.7133,1137351.9806,False
SEPI,32,28.74,1136592.6099999999,False
PSEP,32,46.79,1135441.94065,False
SOJF,32,25.105,1132242.7650000001,False
HYTR,32,21.33,1131633.92,False
SGRT,32,31.47,1131169.7987499998,False
RFI,32,11.47,1130009.45,False
AMWL,32,11.66,1128804.0499999998,False
COM,32,34.62,1128175.4649999999,False
PBEU,32,35.8966,1128126.8619,False
AIAI,32,4.29,1128104.08,False
BABU,32,11.0322,1128068.835,False
JILL,32,19.76,1126700.115,False
XNET,32,5.06,1126508.535,False
CJMB,32,2.14,1126364.71,False
IPSC,32,2.17,1125075.1099999999,False
POWW,32,2.21,1124784.5699999998,False
GBND,32,49.99,1121460.457,False
CPSH,32,4.02,1121287.33,False
DBEU,32,55.2677,1120995.9576,False
NWFL,32,33.94,1120942.9,False
RCAX,32,3.654,1120868.92,False
HEQT,32,34.3082,1119959.92,False
CTGG,32,16.38,1119585.23,False
PFFV,32,22.09,1118381.67,False
EPM,32,3.48,1118057.0,False
NMAI,32,14.3,1117844.675,False
IGHG,32,77.86,1117213.32,False
SUPX,32,10.5,1116905.5499999998,False
ONEW,32,12.03,1115638.96,False
DEHP,32,41.35,1114876.4553999999,False
TG,32,7.93,1114737.6,False
OABI,32,4.66,1114628.98,False
PCB,32,27.57,1114208.12,False
IVOV,32,114.21,1113965.625,False
WRAP,32,1.53,1113419.325,False
GLXU,32,6.16,1113394.665,False
BGH,32,14.16,1112487.9849999999,False
RCON,32,2.04,1112404.59,False
TXUE,32,36.7081,1111487.88,False
SEVN,32,7.73,1110671.66,False
BOE,32,12.48,1106971.6,False
EWO,32,43.96,1106259.3,False
GOAU,32,51.2531,1105425.5799999998,False
BSMS,32,23.3948,1104968.5,False
FRWD,32,31.97,1103392.0993,False
RCMT,32,42.0,1101616.08,False
QVAL,32,62.3441,1101476.7423999999,False
SPRO,32,1.23,1101228.51,False
USDE,32,6.06,1101176.0,False
IMC,20,10.5,1100937.32,False
ARDC,32,12.31,1100900.5350000001,False
BNTC,32,13.02,1099766.95,False
BOAT,32,49.76,1099022.6338,False
FOIL,10,22.19,1097785.54,False
JXI,32,82.5619,1096926.90065,False
PSDM,32,51.0,1094944.2000000002,False
XTWO,32,48.925,1094331.6807499998,False
PCQ,32,8.7,1094001.2280000001,False
NETG,32,16.1585,1093492.8885499998,False
