symbol,n_bars,last_close,med_dollar_vol,pass
IBTO,31,23.795,1888862.6400000001,False
GBFH,31,21.21,1888837.92,False
EAF,31,7.36,1888760.3099999998,False
NIHI,31,53.255,1888119.99,False
ACH,31,1.07,1887739.71,False
INO,31,1.15,1887634.32,False
BWAY,31,15.49,1887233.5,False
VFMV,31,145.8274,1883623.56,False
PNNT,31,3.63,1883067.462,False
AIRS,31,3.085,1881551.7599999998,False
JOUT,31,47.74,1880423.65,False
GMMF,31,100.32,1879713.4200000002,False
ETG,31,24.28,1878912.42,False
CIFG,31,5.7,1878118.1297999998,False
CRBU,31,1.57,1877991.1600000001,False
NMCO,31,10.46,1877102.15,False
LBGJ,31,3.24,1876778.6,False
FLUD,31,25.0,1875565.4821000001,False
RNP,31,20.45,1875445.28,False
IVVD,31,0.7405,1874760.276,False
ACES,31,32.04,1872882.27,False
SCEC,31,24.495,1868598.48,False
WCBR,31,41.17,1868140.8087999998,False
HYEM,31,20.04,1866762.9600000002,False
EMO,31,53.88,1863722.25,False
VMET,31,10.32,1863111.5,False
IBHI,31,23.33,1853819.04,False
APIE,31,39.724,1853700.962,False
FRPH,31,21.93,1852537.68,False
VCHY,31,75.05,1851313.7999999998,False
IBCA,31,24.98,1850467.9000000001,False
SPWO,31,34.08,1848666.5999999999,False
FAX,31,14.61,1846658.45,False
NXTC,31,7.71,1846193.3599999999,False
BMOP,31,24.7381,1845070.4000000001,False
FTXR,31,45.0381,1844815.4999999998,False
XMVM,31,75.7776,1842065.94,False
COSO,31,27.83,1839967.5,False
FTC,31,187.7347,1837158.003,False
MYFW,31,31.62,1834650.0,False
FAB,31,107.2,1833951.872,False
TPYP,31,43.0334,1832678.1500000001,False
NXP,31,14.25,1832436.0,False
SSP,31,3.26,1831739.55,False
WHWK,31,4.64,1828985.86,False
FNY,31,107.96,1828422.66,False
POCT,31,47.3,1824043.76,False
QQQY,31,23.05,1823716.8,False
RGP,31,4.21,1819470.1900000002,False
SMRT,31,1.48,1817401.645,False
RC,31,1.7,1814850.0,False
DFDV,31,3.16,1811063.4000000001,False
QTRX,31,2.92,1808321.4500000002,False
FSMB,31,19.93,1805168.2000000002,False
IXP,31,116.29,1801564.6800000002,False
SRFM,31,0.6901,1800623.8695999999,False
SI,31,19.92,1800439.4999999998,False
DGRS,31,61.3052,1798350.8399999999,False
PICB,31,23.22,1797949.9200000002,False
LOFD,8,7.11,1796531.108,False
TMCI,31,4.5,1796357.51,False
NJUL,31,77.5966,1793669.4600000002,False
HAUZ,31,22.79,1792652.109,False
NANR,31,87.04,1791497.44,False
FAAA,31,50.3641,1791098.4883,False
GRVY,31,69.0,1787398.0,False
CSD,31,139.08,1786831.52,False
EQL,31,52.25,1786809.7,False
STOT,31,46.825,1786601.7,False
GETY,31,0.2757,1786013.5107000002,False
HEWJ,31,66.4115,1783512.9,False
XSVN,31,46.4101,1782537.0791,False
VLGEA,31,42.8,1780644.6,False
JSML,31,92.7004,1780148.52,False
FJDIU,10,9.95,1780103.435,False
NKX,31,12.33,1778258.34,False
CFBK,31,35.92,1777914.72,False
ILTB,31,46.8346,1776885.1215,False
GPTY,31,43.13,1773759.35,False
VEL,31,17.9,1773006.75,False
THNQ,31,93.55,1772279.16,False
VYGR,31,3.23,1771866.0,False
HEGD,31,27.28,1769581.5,False
KHPI,31,26.23,1769554.49,False
MRBK,31,20.03,1768024.0,False
EMD,31,10.57,1762457.68,False
TBB,31,19.28,1761419.5299999998,False
RMT,31,14.61,1756651.75,False
IBD,31,23.64,1755709.0,False
CCD,31,26.06,1754673.0,False
BIYA,31,2.63,1754538.0,False
SRVR,31,32.3118,1754369.0525999998,False
ALDX,31,1.56,1753171.2,False
AVDS,31,80.15,1752080.05,False
RA,31,12.66,1750700.82,False
FLTB,31,50.055,1749717.22,False
VEXC,31,95.79,1749457.02,False
FC,31,19.08,1747046.4,False
THW,31,14.03,1745260.4400000002,False
EXFY,31,2.27,1744736.83,False
AVK,31,12.76,1743561.6,False
PTA,31,18.71,1743432.68,False
SNOY,31,11.63,1743254.8,False
FLIA,31,20.285,1740311.0050000001,False
BSVN,31,52.09,1740221.0,False
LEO,31,6.2,1738963.2,False
AVSF,31,46.37,1737833.76,False
ACRE,31,4.62,1737430.2,False
MPDY,4,25.1997,1737001.5693,False
CPAI,31,53.54,1735830.8800000001,False
BUI,31,27.01,1735779.6300000001,False
FSOL,31,8.96,1734258.75,False
AVMC,31,82.17,1734153.92,False
QINT,31,73.19,1732708.4000000001,False
WAGN,31,15.22,1731834.9693,False
ALLT,31,7.68,1727031.36,False
IPKW,31,61.36,1722755.3,False
ATNI,31,31.57,1722415.2,False
TAXF,31,50.01,1716928.25,False
HOVR,31,1.98,1715868.0,False
FVCB,31,18.74,1715820.75,False
FPF,31,17.85,1714863.33,False
DFJ,31,114.3813,1713909.4500000002,False
TCAL,31,23.07,1711823.8199999998,False
CHW,31,8.69,1711551.791,False
ZJUL,31,30.28,1710126.68,False
VKQ,31,9.78,1708589.256,False
BEDY,31,30.0959,1708580.92,False
GII,31,74.6826,1708110.18,False
QEFA,31,101.0002,1707895.04,False
CEMB,31,45.2901,1707617.9304000002,False
PCEF,31,20.57,1706778.48,False
LVHD,31,44.4,1702473.5999999999,False
AII,31,25.01,1698663.0,False
ESOA,31,13.04,1698651.68,False
MARO,31,3.99,1696892.8199999998,False
PPIH,31,26.61,1693229.28,False
SCM,31,8.58,1691186.409,False
USLV,31,16.9,1685547.6,False
IBMQ,31,25.515,1683053.72,False
GOOW,31,61.5852,1682864.1,False
MF,31,11.6,1679977.26,False
MDST,31,29.562,1678921.23,False
EOSU,31,8.555,1673596.57,False
PPLC,31,47.51,1673364.0599999998,False
NTSX,31,60.375,1671874.56,False
FXR,31,91.37,1671686.41,False
TARA,31,3.98,1670931.36,False
CZNC,31,25.99,1667313.56,False
VVR,31,2.93,1664746.449,False
FXB,31,130.195,1663291.28,False
TERG,31,57.6192,1662393.5586,False
FIDI,31,29.3151,1657381.05,False
BBN,31,15.73,1657085.8,False
FRBA,31,18.96,1655155.7,False
ZECP,31,38.375,1654454.7,False
BTO,31,41.02,1653252.32,False
DDFL,31,21.58,1652836.57,False
IFRX,31,2.07,1652284.8,False
MODL,31,52.8173,1651314.3499999999,False
CET,31,54.9,1651014.24,False
KVHI,31,8.15,1648187.4,False
EFIV,31,75.75,1646843.3800000001,False
AIO,31,26.95,1646804.6199999999,False
HCAT,31,1.7,1646401.38,False
MED,31,11.44,1646247.2400000002,False
PSNY,31,13.93,1644110.46,False
UTMD,31,70.21,1638129.72,False
XSVM,31,71.2726,1635213.02,False
FAI,31,54.71,1634120.8716,False
SPYT,31,17.575,1631545.92,False
FEMR,31,41.5282,1630954.6872,False
REFI,31,10.27,1629331.0199999998,False
NMAD,31,3.9,1629204.93,False
ISMD,31,50.39,1628969.34,False
ORGO,31,1.72,1626832.88,False
IGD,31,6.7,1623626.0799999998,False
SPOK,31,10.99,1623010.0,False
RPAY,31,3.51,1622565.56,False
SKYH,31,10.28,1621841.74,False
BRKRP,31,424.62,1620200.68,False
EAD,31,6.39,1620194.6199999999,False
FENC,31,11.83,1620187.0899999999,False
UTEN,31,42.355,1618064.28,False
XLEI,31,27.71,1615597.2,False
MAGY,31,41.44,1610496.8299999998,False
RMOP,31,25.1024,1610234.0999999999,False
THYP,31,34.1411,1609460.84,False
USGG,31,8.2407,1608670.8,False
CVGI,31,3.39,1606885.0,False
OSUR,31,3.81,1606203.18,False
PROK,31,1.4,1606003.2000000002,False
SOYB,31,25.8,1605291.61,False
KSCP,31,1.43,1601970.24,False
DIG,31,67.25,1601415.6,False
RMNI,31,4.96,1601385.81,False
GLND,31,1.28,1600103.34,False
BRZU,31,84.95,1599895.8,False
CVLC,31,97.24,1597185.7200000002,False
GHY,31,11.69,1596983.04,False
KRRO,31,13.14,1592888.5,False
RCBC,8,47.84,1592797.38,False
BDSX,31,23.25,1591602.0,False
DMXF,31,87.6775,1591035.0936999999,False
BBCP,31,9.6,1590482.7899999998,False
CDXS,31,1.59,1588749.4,False
HECA,31,27.74,1587294.24,False
NKTX,31,2.43,1587224.86,False
VLN,31,1.91,1584801.1,False
FAC,31,4.91,1582902.24,False
FISN,31,8.12,1582882.56,False
HYHG,31,64.63,1582775.28,False
WTBA,31,29.92,1582562.5799999998,False
EVCM,31,10.16,1580598.8,False
LGDS,26,50.4031,1579661.1,False
FNGS,31,79.58,1578084.7431,False
CARL,31,13.78,1575638.0,False
BCX,31,12.75,1572058.82,False
CIEG,31,7.09,1568810.18,False
BDL,31,47.89,1568349.61,False
NSCI,31,25.2,1567031.41,False
JRI,31,12.48,1564952.92,False
SFTY,31,31.9143,1564936.75,False
FINX,31,26.335,1564124.1600000001,False
CSEX,31,14.53,1563395.96,False
LCTU,31,83.12,1563026.25,False
BLW,31,12.81,1558722.42,False
MEGI,31,15.19,1557315.54,False
FNX,31,147.57,1554581.7759999998,False
JAJL,31,30.215,1554164.48,False
BCML,31,30.6,1553962.4100000001,False
BITQ,31,23.36,1553942.24,False
CDLR,31,23.38,1553677.4000000001,False
CAN,31,0.2285,1553129.0784,False
KSLV,31,27.635,1551227.3699999999,False
SEG,31,27.31,1550880.6400000001,False
EDGF,31,24.67,1549691.7,False
PBAM,13,87.01,1547840.78,False
RSSB,31,31.31,1546075.96,False
AVBC,31,22.35,1543759.2000000002,False
BTT,31,22.57,1543464.28,False
PGF,31,13.431,1543443.4,False
RJET,31,20.22,1543393.3800000001,False
SOXY,31,96.1551,1543348.87,False
VWAV,31,1.43,1540656.4200000002,False
FRWD,31,33.5338,1538128.3384,False
OBIL,31,50.105,1536467.8499999999,False
REA,31,14.51,1536432.9000000001,False
GVIP,31,178.52,1535758.07,False
DCRE,31,51.61,1534239.0,False
TXO,31,13.85,1530082.68,False
PLTM,31,17.03,1528549.02,False
QUAD,31,10.12,1528394.686,False
RDCM,31,10.35,1526760.0,False
FLGV,31,19.935,1526282.76,False
QVCG,6,15.4,1522050.475,False
EARN,31,4.41,1521999.6,False
WYY,31,9.05,1520580.07,False
TNYA,31,0.7001,1520344.9547,False
BSJU,31,25.8064,1519790.48,False
JAB,9,9.93,1519521.3,False
JCPI,31,47.41,1519407.48,False
QJUN,31,33.82,1517767.9008,False
FRA,31,10.9,1517748.32,False
HYDR,31,45.3157,1517197.9500000002,False
TTGT,31,3.74,1516643.7,False
EDRY,31,39.95,1516425.1500000001,False
KTF,31,8.94,1515357.04,False
IBND,31,31.165,1512955.9666000002,False
LQTI,31,18.67,1512643.7699999998,False
ASIC,31,24.09,1512525.9,False
EIPI,31,22.75,1512238.73,False
IQI,31,10.12,1511788.2,False
QFLR,31,35.815,1510355.31,False
SPXT,31,111.7,1506214.54,False
XMAG,31,26.46,1504938.96,False
CNTN,31,2.025,1503403.0,False
DTD,31,97.6,1502304.95,False
RAIL,31,7.42,1501668.7999999998,False
IRS,31,14.64,1501574.0999999999,False
ANIK,31,21.47,1499585.07,False
IBMO,31,25.63,1498393.6,False
FCOR,31,46.16,1498312.2000000002,False
VFF,31,2.58,1497835.19,False
APCB,31,28.94,1493006.1300000001,False
OPRX,31,8.48,1490238.4000000001,False
QLDY,31,42.5417,1489808.8,False
KF,31,66.45,1488961.35,False
XRPC,31,10.6174,1487748.8800000001,False
HOOX,31,29.1684,1487679.2653,False
BSCY,31,20.3,1486989.56,False
BERZ,31,19.73,1485254.52,False
HTD,31,25.46,1485059.84,False
TRFM,31,62.67,1484746.14,False
NVDW,31,38.42,1483008.6,False
AMZA,31,49.94,1480104.0,False
XFLT,31,19.31,1472595.0599999998,False
OVBC,31,45.41,1470695.94,False
VOTE,31,91.1766,1470676.8,False
PKB,31,105.32,1468562.041,False
BKUI,31,49.675,1464241.6,False
FCCO,31,34.7,1464164.0999999999,False
FYLD,31,40.3522,1463589.9200000002,False
DCBO,31,22.55,1461056.7000000002,False
IVVW,31,45.27,1460490.0,False
KKRT,31,22.805,1457832.03,False
AMIX,31,6.4,1454933.15,False
EQAL,31,61.54,1454342.44,False
PKBK,31,34.9,1453675.2,False
IFN,31,11.8,1450576.8,False
DJP,31,49.52,1450182.24,False
SHYD,31,22.7,1447165.8699999999,False
SNTH,31,30.46,1446840.18,False
DAX,31,47.1686,1445522.29,False
RUNN,31,34.8897,1444148.19,False
VGM,31,10.37,1441047.5,False
AAPX,31,34.2505,1440614.64,False
RNA,31,12.96,1439938.1199999999,False
TAYD,31,55.345,1439468.2000000002,False
EUSB,31,42.78,1438975.48,False
LEND,31,24.875,1437487.8,False
IMC,14,8.5,1437189.85,False
IJUL,31,36.995,1435827.4863,False
REXC,31,19.115,1434660.8327,False
INGN,31,5.71,1433493.94,False
IPSC,31,1.95,1431512.6199999999,False
VTMX,31,33.8,1430638.96,False
ANTW,3,25.275,1429791.9479999999,False
UMMA,31,37.913,1429618.3558,False
PDT,31,12.72,1429389.0,False
GJUL,31,44.555,1426618.5847,False
XFIV,31,48.1384,1424455.48,False
MFSG,31,30.72,1423905.8800000001,False
CZFS,31,81.89,1423388.2,False
XHE,31,94.26,1422194.8800000001,False
TDAX,31,24.5301,1420551.44,False
HYZD,31,22.6254,1419766.95,False
JELD,31,1.87,1418435.97,False
GUG,31,15.07,1417959.2,False
NLOP,31,11.42,1415859.2,False
LZM,31,4.0,1415163.5399999998,False
ILOW,31,47.25,1412692.38,False
HGTY,31,12.86,1412073.54,False
CMDT,31,33.64,1411802.52,False
FFOG,31,50.915,1411407.5,False
RBKB,31,12.68,1411401.71,False
PWRL,31,11.82,1409688.3599999999,False
FF,31,5.74,1408699.32,False
EIM,31,9.63,1405351.252,False
NYM,31,24.8565,1404077.92,False
FOIL,3,24.1,1404028.46,False
IBMS,31,25.75,1401140.1516999998,False
DFAL,31,52.1,1400887.8800000001,False
EPRX,31,6.82,1398688.56,False
MYN,31,9.76,1396974.96,False
STEW,31,18.41,1396129.02,False
MGRT,31,100.0,1395733.0,False
ISD,31,12.47,1394739.54,False
MAAS,31,16.88,1392679.44,False
QAI,31,36.7616,1392215.96,False
RBBN,31,2.08,1391935.35,False
RXI,31,200.4759,1391869.6215,False
FLCG,31,35.68,1391475.58,False
AVIR,31,5.22,1391302.5,False
PSFF,31,34.97,1389963.96,False
BCBP,31,8.94,1388774.97,False
SEEM,31,39.2897,1388542.048,False
INFU,31,12.16,1386973.18,False
AGZ,31,108.68,1383867.58,False
IMFL,31,34.945,1383729.44,False
HAP,31,74.0737,1383669.1800000002,False
FHTX,31,6.74,1383083.9000000001,False
SND,31,4.91,1381172.3199999998,False
FJUN,31,61.3344,1380459.84,False
JDVL,31,32.4185,1380088.7999999998,False
POWW,31,2.22,1379829.0,False
UYG,31,97.55,1377661.98,False
WIP,31,39.4945,1375584.5138,False
CGW,31,64.9125,1374928.1199999999,False
NKSH,31,42.61,1374283.81,False
HCMT,31,42.47,1373691.33,False
PLCI,3,9.85,1369028.22,False
CNDT,31,1.46,1368473.23,False
EEMS,31,75.8279,1368295.4874,False
AMTX,31,1.8,1365114.06,False
ALXO,31,1.97,1365018.92,False
CPSL,31,28.2247,1364160.0,False
DFMC,31,62.0396,1361580.378,False
BOC,31,13.12,1360946.72,False
OPEX,31,9.15,1358696.46,False
SPWR,31,0.2177,1356596.4048,False
FTCA,31,7.261,1354706.157,False
GXC,31,90.96,1354425.84,False
FFC,31,16.22,1354305.6800000002,False
EWZS,31,12.02,1351960.1278,False
NKLR,31,5.99,1349975.66,False
YCS,31,54.94,1348271.54,False
GDXW,31,42.84,1347386.13,False
PRLD,31,5.63,1346650.0,False
FPAG,31,42.39,1346009.07,False
GIAX,31,16.56,1345410.3,False
BRW,31,6.55,1345405.926,False
FSCC,31,36.21,1344567.12,False
PLX,31,2.29,1343680.71,False
EWO,31,43.86,1342569.06,False
BGR,31,17.0,1340911.68,False
IBMR,31,25.275,1340723.4749999999,False
RSPS,31,30.85,1340236.8,False
GLIBA,31,26.14,1337860.8,False
TDI,31,47.5606,1337821.9952,False
SOJD,31,18.27,1337537.4,False
FISR,31,25.185,1335431.0425,False
SABS,31,3.77,1335327.5,False
FPXI,31,74.6587,1334793.75,False
IQDF,31,35.7373,1334443.3418,False
FXC,31,70.425,1332799.92,False
EDN,31,23.02,1332370.6500000001,False
QQQH,31,55.25,1331554.8900000001,False
SXTC,31,3.75,1330726.8399999999,False
HODU,31,10.6533,1330441.0790000001,False
FLYT,31,8.09,1329830.96,False
GXPT,31,34.06,1328012.6400000001,False
SMC,31,34.74,1327232.48,False
EWX,31,72.68,1326398.26,False
GALT,31,3.51,1325930.8,False
LQDW,31,23.2399,1324848.42,False
VLU,31,248.7939,1323412.7534999999,False
ESPO,31,98.01,1322986.7999999998,False
ELPW,31,3.75,1322437.8499999999,False
VEGI,31,44.31,1319416.6700000002,False
FBYD,31,10.16,1317740.5250000001,False
DTH,31,58.2162,1316654.8915000001,False
RTB,31,16.9,1314988.99,False
CGVV,31,32.25,1311607.89,False
RCAX,31,4.9,1309804.1600000001,False
MFM,31,5.44,1305188.0,False
FLGB,31,37.09,1303108.28,False
PFL,31,7.67,1302789.82,False
WRAP,31,1.62,1302356.8399999999,False
RACK,31,51.32,1302199.58,False
THM,31,2.74,1302031.6400000001,False
BGT,31,10.96,1299894.8399999999,False
ENHA,31,1.71,1299429.16,False
KEN,31,64.97,1299352.24,False
MSTW,31,3.2,1298190.7820000001,False
ATII,31,10.64,1298180.52,False
NBCM,31,29.99,1296177.84,False
VTAK,31,0.228,1295938.602,False
KTUP,31,9.53,1294485.03,False
PIT,31,77.45,1287995.76,False
CCU,31,11.66,1287463.77,False
ENGN,31,1.7,1286883.84,False
GUT,31,6.36,1286881.1879999998,False
EMBX,31,51.1812,1284225.27,False
SPEU,31,57.04,1283707.74,False
ONEY,31,133.51,1282321.2318000002,False
CNXU,31,9.78,1280792.25,False
AFIF,31,9.42,1276927.596,False
OFLX,31,28.45,1276515.19,False
YALA,31,5.34,1276060.68,False
TVRD,31,1.86,1275235.84,False
ORBX,31,48.26,1272816.54,False
NIE,31,26.78,1272495.5,False
BGGG,31,36.5794,1271898.7995,False
BYLD,31,22.27,1270041.3699999999,False
AIB,31,1.64,1268573.25,False
BDTX,31,2.05,1267713.8,False
INLF,31,4.76,1266884.22,False
XV,31,25.01,1265809.5999999999,False
GGT,31,4.13,1265338.368,False
PID,31,22.845,1265048.1500000001,False
BCYC,31,4.0,1264204.16,False
MPAA,31,11.95,1263218.0,False
MXI,31,111.7,1261201.0877999999,False
USDX,31,25.58,1260678.2,False
NFLT,31,22.83,1260539.6,False
PSBD,31,10.2,1259778.0799999998,False
PBEU,31,35.9503,1258543.8503999999,False
LGH,31,66.76,1258035.4722,False
SPRO,31,1.19,1256256.8199999998,False
SEIS,31,33.6204,1256122.4777999998,False
BGB,31,11.28,1256036.28,False
HYBI,31,48.89,1255470.3,False
WSBF,31,21.1,1254924.0,False
QNC,31,2.23,1252290.6900000002,False
PAL,31,5.89,1250920.48,False
DFSE,31,48.9796,1248243.718,False
HNDL,31,22.6791,1243484.32,False
FCVT,31,52.0009,1242431.5998,False
URAA,31,26.36,1242054.0,False
PIE,31,33.7275,1241708.27,False
TSBK,31,45.87,1240684.8,False
HNVR,31,27.4,1240297.45,False
OUSA,31,61.34,1239124.92,False
ASTY,31,8.28,1238827.2519999999,False
EMPD,31,2.8,1238143.44,False
RGTU,31,16.02,1236497.6,False
HBMX,31,26.46,1236347.6451,False
APLY,31,11.38,1233567.96,False
SJB,31,15.15,1232098.68,False
FXHO,31,11.63,1231586.4,False
PLG,31,1.51,1231210.83,False
GFR,31,6.45,1230381.3,False
NDMO,31,10.02,1230059.58,False
SCD,31,15.85,1230007.55,False
CMTV,31,40.85,1229711.41,False
RCEL,31,7.9,1229185.2999999998,False
DHY,31,1.74,1228878.96,False
DJIA,31,22.89,1227531.3800000001,False
PJFV,31,101.8247,1227313.7638,False
API,31,4.4,1226722.4749999999,False
TAXX,31,50.505,1225056.825,False
CVRX,31,2.75,1223715.66,False
GAM,31,67.71,1222786.08,False
ISCG,31,66.2078,1221208.0023,False
CRBN,31,260.54,1220113.7488,False
EOI,31,20.17,1218653.1199999999,False
AFYA,31,13.79,1218560.25,False
RRGB,31,10.59,1217992.3399999999,False
FLCA,31,55.5,1215412.92,False
CMBS,31,48.335,1214646.4,False
DGT,31,191.435,1212800.8499999999,False
MMU,31,10.22,1212461.97,False
SEIX,31,23.27,1211295.2,False
DGAC,22,9.95,1210536.23,False
PDLB,31,20.75,1209371.34,False
CEPI,31,31.95,1208595.5,False
QYLG,31,29.91,1207821.51,False
IKT,31,2.39,1207618.0,False
ONFO,31,2.35,1207207.8,False
MIST,31,1.1,1206309.16,False
KUST,31,1.09,1203101.13,False
MMT,31,4.47,1202580.54,False
CVIE,31,86.3781,1202135.0778,False
FORR,31,11.15,1200750.3,False
NETG,31,20.0956,1199279.7432,False
AZ,31,7.28,1198137.61,False
UUUG,31,5.01,1197694.48,False
NUDM,31,41.46,1197017.09,False
SEIQ,31,41.3761,1196623.2000000002,False
EVSB,31,50.88,1196187.5999999999,False
NEHI,31,27.15,1194878.95,False
TSLW,31,17.2,1194722.2,False
SLSR,31,8.02,1194716.4,False
HYTR,31,21.255,1194450.58,False
PTHS,31,25.9,1193757.48,False
PEBK,31,44.6,1193422.0,False
DBEU,31,55.1199,1193128.76,False
DMAC,31,6.62,1192613.595,False
CPSH,31,4.33,1191424.6400000001,False
ZONE,31,0.1559,1191002.9326,False
CMTG,31,1.75,1190383.25,False
SOMN,31,49.14,1190229.96,False
SHOC,31,111.2053,1190071.9987,False
PEO,31,27.94,1189140.35,False
HYPG,31,20.89,1188830.06,False
DLS,31,88.7209,1187428.5045,False
BNDI,31,46.21,1185915.5126,False
SFTX,31,31.7191,1184751.4305,False
BITW,31,41.36,1184591.905,False
EUM,31,15.69,1183440.0,False
LCUT,31,9.51,1182530.8800000001,False
DWAS,31,120.2883,1180813.4296,False
NXTG,31,155.64,1177799.9968,False
SBND,31,18.67,1175254.92,False
DDTG,11,19.54,1171916.8,False
LDP,31,20.63,1170938.17,False
MOBI,31,11.74,1170434.2,False
ITWO,31,46.97,1170338.9000000001,False
VATE,31,7.56,1169608.6400000001,False
AGD,31,12.49,1169551.76,False
IQDG,31,44.5703,1169439.84,False
BWMX,31,15.93,1169101.2,False
QMOM,31,79.077,1167476.1069999998,False
XGN,31,6.7,1164590.2799999998,False
BLUX,31,32.9894,1164134.1309,False
SEVN,31,7.65,1162082.22,False
FRMM,31,5.89,1161262.5,False
JXI,31,83.12,1159600.88,False
OSEA,31,30.79,1158825.3900000001,False
AFK,31,28.09,1157626.56,False
GJUN,31,41.9752,1157100.3599999999,False
NMAI,31,14.54,1155897.0,False
HEQT,31,34.55,1155822.54,False
SHPU,31,17.58,1153029.1175,False
RFI,31,11.43,1152718.28,False
ASG,31,5.48,1150978.2,False
PRQR,31,1.93,1150515.8,False
IVOL,31,17.59,1149862.8299999998,False
AIAI,31,5.01,1148864.64,False
NCMI,31,2.73,1148699.76,False
HIX,31,3.96,1147280.274,False
CTGG,31,16.2,1146629.28,False
UJUL,31,41.475,1144079.0265,False
BINV,31,45.0451,1143929.064,False
GLXU,31,4.92,1142582.38,False
ORCZ,24,16.831,1141595.7204999998,False
NML,31,10.65,1140777.99,False
ZTG,31,3.27,1137822.14,False
STXS,31,1.39,1137794.7,False
CMDB,31,19.33,1137334.8,False
BABU,31,12.19,1135625.4,False
EZM,31,77.34,1135262.1126,False
ELME,31,1.61,1134531.3,False
SKYX,31,1.14,1134511.7999999998,False
BGRN,31,46.8345,1134063.0,False
IVOV,31,116.6252,1132200.51,False
CEGX,31,14.19,1130974.8599999999,False
INVZ,31,0.368,1130074.3674,False
SGRT,31,33.95,1128925.27,False
EQ,31,2.48,1128698.69,False
DERM,31,6.46,1128395.85,False
VFQY,31,178.5682,1126169.55,False
FTF,31,5.83,1126160.5320000001,False
CIK,31,2.42,1125816.0,False
CSMD,31,36.52,1125467.98,False
PFFV,31,22.03,1125156.2999999998,False
GBND,31,49.6158,1124591.7228,False
RTH,31,265.8123,1123939.3514999999,False
AMWL,31,12.34,1123626.0999999999,False
ISCF,31,45.99,1123341.84,False
COM,31,34.5,1122658.3699999999,False
HIO,31,3.57,1122490.8800000001,False
FTHY,31,13.42,1120843.64,False
BCD,31,37.56,1120683.02,False
MITT,31,6.75,1118726.48,False
COIW,31,7.52,1118628.963,False
BGY,31,5.84,1117990.554,False
LAB,31,0.6845,1117533.1272,False
MAXJ,31,29.475,1117276.44,False
USDE,31,3.02,1116540.0,False
GBAB,31,13.92,1115604.48,False
MVBF,31,30.69,1114120.41,False
BUUU,31,27.55,1111970.6400000001,False
RZV,31,152.08,1111856.8800000001,False
RSPF,31,84.36,1111256.4000000001,False
ASTI,31,3.27,1111254.3,False
IGHG,31,77.7448,1110724.5599999998,False
GBUG,31,48.82,1109437.328,False
XTRE,31,48.8032,1108459.25,False
KQQQ,31,29.1417,1106717.8576,False
PCB,31,28.08,1106662.4000000001,False
RPT,31,13.1,1106587.44,False
DBGI,31,13.77,1104477.93,False
CRDL,31,1.8,1103205.74,False
POW,31,28.37,1102914.84,False
QVAL,31,60.6635,1102154.832,False
CLRO,31,4.94,1102051.23,False
RBIL,31,49.9945,1101950.0,False
BBCQ,31,10.16,1100658.895,False
BGH,31,14.34,1100344.29,False
NMRA,31,1.52,1100267.8499999999,False
BOE,31,12.47,1099767.24,False
ONEW,31,11.47,1099548.61,False
FTNY,31,7.78,1097100.226,False
DEHP,31,41.57,1096915.5,False
PSH,31,49.92,1095366.3599999999,False
DSX,31,2.66,1095098.4000000001,False
DUG,31,15.23,1093646.75,False
EVI,31,15.5,1093502.1300000001,False
ACTG,31,4.68,1093150.28,False
PJUN,31,44.14,1092674.8,False
EFR,31,10.65,1092502.62,False
OPI,31,19.0,1092278.0,False
FLCH,31,21.8,1091893.55,False
EPM,31,3.82,1091410.32,False
NVA,31,4.92,1091227.56,False
SPRE,31,21.45,1090824.32,False
UDN,31,18.21,1090290.96,False
FDRR,31,69.6104,1090262.25,False
YBTC,31,17.599,1089845.6099999999,False
NWFL,31,34.09,1089826.48,False
FMAY,31,57.5422,1088888.195,False
ISUL,31,15.3828,1088709.75,False
IBMT,31,25.56,1087982.12,False
LUCD,31,0.9777,1084227.0196,False
TLX,31,11.73,1084103.52,False
XELLL,31,22.93,1083281.99,False
VSECU,31,60.75,1082151.4,False
TXUE,31,36.3753,1080667.9000000001,False
AFMC,31,41.96,1079669.7,False
DRIV,31,36.0999,1076542.14,False
BWZ,31,27.2,1074908.64,False
PILL,31,20.86,1073220.32,False
TBG,31,38.74,1071744.0,False
IMPP,31,4.97,1070382.7,False
GCBC,31,34.25,1069964.72,False
FDIG,31,42.0493,1069073.2672,False
VFS,31,3.12,1068040.71,False
OTLY,31,13.65,1067872.8,False
KIDZ,31,4.07,1067227.792,False
SMB,31,17.24,1066450.85,False
XNET,31,4.97,1065850.96,False
FEMS,31,45.9775,1065550.8,False
BNTC,31,13.07,1065513.12,False
ACU,31,61.91,1065109.5,False
PROP,31,0.71,1063686.1199999999,False
BSMS,31,23.42,1062786.56,False
OABI,31,3.82,1060856.48,False
RJCA,11,73.4264,1060654.3388,False
SIXD,31,31.54,1060499.5299,False
ESN,31,20.5877,1058962.2303,False
PBOG,31,34.8667,1058424.486,False
PIEQ,31,37.15,1056137.3499999999,False
SEPI,31,28.95,1055169.09,False
FIRY,31,9.96,1054793.12,False
SUPX,31,6.74,1054296.48,False
PCMM,31,49.81,1053174.5056,False
COSM,31,0.205,1051775.5764,False
LCAP,31,34.02,1050313.3800000001,False
TJGC,31,4.01,1049705.72,False
DEXC,31,79.2327,1048563.84,False
ANVS,31,1.74,1048230.95,False
